,fit,M1,M2,M3,M4,M5,M6,M7,M8,M1M1,M1M2,M1M3,M1M4,M1M5,M1M6,M1M7,M1M8,M2M2,M2M3,M2M4,M2M5,M2M6,M2M7,M2M8,M3M3,M3M4,M3M5,M3M6,M3M7,M3M8,M4M4,M4M5,M4M6,M4M7,M4M8,M5M5,M5M6,M5M7,M5M8,M6M6,M6M7,M6M8,M7M7,M7M8,M8M8
0,-0.0027377364570558282,87.25362210008628,-112.14253828957544,-48910.454996190645,-1981.6762157491435,38.92854213698314,-45.86299801162234,-3796.7719324766936,-540.1796930275312,7613.194569584664,-9784.84265726307,-4267614.356980896,-172908.4276537048,3396.656304527612,-4001.712696883104,-331282.1033965357,-47132.63480156482,12575.948894028894,5484942.572170866,222230.20090218927,-4365.545527153983,5143.1930105930805,425779.64181455295,60577.12190859103,2392232607.9343905,96924685.36741987,-1904012.7082582251,2243180.100237835,185701842.7342011,26420434.565679144,3927040.6240658457,-77143.76606664782,90885.61234258224,7523972.6352129765,1070461.2499033322,1515.4313929108719,-1785.379650623814,-147802.79615793386,-21028.407941564867,2103.4145866140743,174131.3435897621,24774.26018724043,14415477.107242806,2050939.096980807,291794.10075931787
1,0.0027945781089429578,87.25362210008628,-62.3647059105971,-48910.454996190645,-1981.6762157491435,38.92854213698314,-45.86299801162234,-3796.7719324766936,-540.1796930275312,7613.194569584664,-5441.546481906256,-4267614.356980896,-172908.4276537048,3396.656304527612,-4001.712696883104,-331282.1033965357,-47132.63480156482,3889.3565433152653,3050286.141790924,123586.65440522031,-2427.7670819012405,2860.232383173127,236784.56497851844,33688.14769453861,2392232607.9343905,96924685.36741987,-1904012.7082582251,2243180.100237835,185701842.7342011,26420434.565679144,3927040.6240658457,-77143.76606664782,90885.61234258224,7523972.6352129765,1070461.2499033322,1515.4313929108719,-1785.379650623814,-147802.79615793386,-21028.407941564867,2103.4145866140743,174131.3435897621,24774.26018724043,14415477.107242806,2050939.096980807,291794.10075931787
2,0.03686456355312506,87.25362210008628,-112.14253828957544,-48910.454996190645,-1981.6762157491435,38.92854213698314,-31.99408626234394,-3796.7719324766936,-540.1796930275312,7613.194569584664,-9784.84265726307,-4267614.356980896,-172908.4276537048,3396.656304527612,-2791.59991217212,-331282.1033965357,-47132.63480156482,12575.948894028894,5484942.572170866,222230.20090218927,-4365.545527153983,3587.8980437148853,425779.64181455295,60577.12190859103,2392232607.9343905,96924685.36741987,-1904012.7082582251,1564845.3162786148,185701842.7342011,26420434.565679144,3927040.6240658457,-77143.76606664782,63401.9197907134,7523972.6352129765,1070461.2499033322,1515.4313929108719,-1245.4831351979296,-147802.79615793386,-21028.407941564867,1023.6215557623053,121474.24872610564,17282.555695889303,14415477.107242806,2050939.096980807,291794.10075931787
3,0.04160730289038003,87.25362210008628,-62.3647059105971,-48910.454996190645,-1981.6762157491435,38.92854213698314,-31.99408626234394,-3796.7719324766936,-540.1796930275312,7613.194569584664,-5441.546481906256,-4267614.356980896,-172908.4276537048,3396.656304527612,-2791.59991217212,-331282.1033965357,-47132.63480156482,3889.3565433152653,3050286.141790924,123586.65440522031,-2427.7670819012405,1995.3017806293547,236784.56497851844,33688.14769453861,2392232607.9343905,96924685.36741987,-1904012.7082582251,1564845.3162786148,185701842.7342011,26420434.565679144,3927040.6240658457,-77143.76606664782,63401.9197907134,7523972.6352129765,1070461.2499033322,1515.4313929108719,-1245.4831351979296,-147802.79615793386,-21028.407941564867,1023.6215557623053,121474.24872610564,17282.555695889303,14415477.107242806,2050939.096980807,291794.10075931787
4,0.0331202679459659,46.960370463724914,-57.77925624816878,-9241.762514738879,-404.12851767698055,58.02458465023162,-60.58833493688832,-518.9687128436454,-17.04789686876521,2205.2763940902873,-2713.3352785324983,-433996.59142990375,-18978.02490506701,2724.855991178643,-2845.2506544165226,-24370.963014220066,-800.5755525845902,3338.4424525915506,533982.1645238184,23350.245180050864,-3352.617345199293,3500.7489299683475,29985.62624417531,985.0148016727393,85410174.37883268,3734859.7858041073,-536249.4313538035,559943.0026501785,4796185.596680688,157552.61423688862,163319.85879979358,-23449.38938352058,24485.47398656109,209730.05664223302,6889.541291084122,3366.8524238318946,-3515.6129693620624,-30112.94400921785,-989.1971349700855,3670.9463304245623,31443.450195536607,1032.9036854542762,269328.52491059015,8847.325094674296,290.63078764805465
5,0.035742173540618705,46.960370463724914,-36.14148467928105,-9241.762514738879,-404.12851767698055,58.02458465023162,-60.58833493688832,-518.9687128436454,-17.04789686876521,2205.2763940902873,-1697.2175096480762,-433996.59142990375,-18978.02490506701,2724.855991178643,-2845.2506544165226,-24370.963014220066,-800.5755525845902,1306.2069148227067,334011.0183359891,14605.804630083154,-2097.094637157992,2189.752378864698,18756.29978426482,616.1363034964412,85410174.37883268,3734859.7858041073,-536249.4313538035,559943.0026501785,4796185.596680688,157552.61423688862,163319.85879979358,-23449.38938352058,24485.47398656109,209730.05664223302,6889.541291084122,3366.8524238318946,-3515.6129693620624,-30112.94400921785,-989.1971349700855,3670.9463304245623,31443.450195536607,1032.9036854542762,269328.52491059015,8847.325094674296,290.63078764805465
6,0.043579673513653716,46.960370463724914,-57.77925624816878,-9241.762514738879,-404.12851767698055,58.02458465023162,-55.46083436357491,-518.9687128436454,-17.04789686876521,2205.2763940902873,-2713.3352785324983,-433996.59142990375,-18978.02490506701,2724.855991178643,-2604.461327940763,-24370.963014220066,-800.5755525845902,3338.4424525915506,533982.1645238184,23350.245180050864,-3352.617345199293,3204.485760430239,29985.62624417531,985.0148016727393,85410174.37883268,3734859.7858041073,-536249.4313538035,512555.8600574285,4796185.596680688,157552.61423688862,163319.85879979358,-23449.38938352058,22413.304780480074,209730.05664223302,6889.541291084122,3366.8524238318946,-3218.091878301727,-30112.94400921785,-989.1971349700855,3075.904148303892,28782.43782289909,945.4905844858947,269328.52491059015,8847.325094674296,290.63078764805465
7,0.04612187472670898,46.960370463724914,-36.14148467928105,-9241.762514738879,-404.12851767698055,58.02458465023162,-55.46083436357491,-518.9687128436454,-17.04789686876521,2205.2763940902873,-1697.2175096480762,-433996.59142990375,-18978.02490506701,2724.855991178643,-2604.461327940763,-24370.963014220066,-800.5755525845902,1306.2069148227067,334011.0183359891,14605.804630083154,-2097.094637157992,2004.4368954512865,18756.29978426482,616.1363034964412,85410174.37883268,3734859.7858041073,-536249.4313538035,512555.8600574285,4796185.596680688,157552.61423688862,163319.85879979358,-23449.38938352058,22413.304780480074,209730.05664223302,6889.541291084122,3366.8524238318946,-3218.091878301727,-30112.94400921785,-989.1971349700855,3075.904148303892,28782.43782289909,945.4905844858947,269328.52491059015,8847.325094674296,290.63078764805465
8,0.033556558797313174,60.917776217887834,-70.24052870082427,-6862.4317824712,-174.66974090231543,82.31392397617682,-87.88337842434805,-2449.148084155848,-559.9488489151072,3710.9754593326606,-4278.89680882294,-418044.0836351017,-10640.4921883237,5014.3812003969715,-5353.6599801263865,-149196.65491507467,-34110.838671674384,4933.731872171318,482020.83657411695,12268.894949014626,-5781.773539526115,6172.97496454082,172029.45629771764,39331.1031932151,47092969.969070844,1198659.181404059,-564873.688034034,603093.6892501898,16807111.652689543,3842610.7773531955,30509.518386882002,-14377.751773571696,15350.566939001012,427792.06129090424,97806.12035855153,6775.582080355818,-7234.025730391364,-201598.9892056036,-46091.586980145854,7723.488203277165,215239.40789713545,49210.19658748446,5998326.338124262,1371397.6505457072,313542.71340135357
9,0.03584457411419095,60.917776217887834,-51.5950237349514,-6862.4317824712,-174.66974090231543,82.31392397617682,-87.88337842434805,-2449.148084155848,-559.9488489151072,3710.9754593326606,-3143.0541098423805,-418044.0836351017,-10640.4921883237,5014.3812003969715,-5353.6599801263865,-149196.65491507467,-34110.838671674384,2662.046474210198,354067.3306960864,9012.089427632774,-4246.988861267828,4534.344995711953,126363.85353243173,28890.57415013367,47092969.969070844,1198659.181404059,-564873.688034034,603093.6892501898,16807111.652689543,3842610.7773531955,30509.518386882002,-14377.751773571696,15350.566939001012,427792.06129090424,97806.12035855153,6775.582080355818,-7234.025730391364,-201598.9892056036,-46091.586980145854,7723.488203277165,215239.40789713545,49210.19658748446,5998326.338124262,1371397.6505457072,313542.71340135357
10,0.055927093287596596,60.917776217887834,-70.24052870082427,-6862.4317824712,-174.66974090231543,82.31392397617682,-76.7444695280056,-2449.148084155848,-559.9488489151072,3710.9754593326606,-4278.89680882294,-418044.0836351017,-10640.4921883237,5014.3812003969715,-4675.1024206675565,-149196.65491507467,-34110.838671674384,4933.731872171318,482020.83657411695,12268.894949014626,-5781.773539526115,5390.57211451141,172029.45629771764,39331.1031932151,47092969.969070844,1198659.181404059,-564873.688034034,526653.6868178782,16807111.652689543,3842610.7773531955,30509.518386882002,-14377.751773571696,13404.93660814238,427792.06129090424,97806.12035855153,6775.582080355818,-6317.138430320271,-201598.9892056036,-46091.586980145854,5889.713603134979,187958.57051407176,42972.977372807254,5998326.338124262,1371397.6505457072,313542.71340135357
11,0.05810883688772184,60.917776217887834,-51.5950237349514,-6862.4317824712,-174.66974090231543,82.31392397617682,-76.7444695280056,-2449.148084155848,-559.9488489151072,3710.9754593326606,-3143.0541098423805,-418044.0836351017,-10640.4921883237,5014.3812003969715,-4675.1024206675565,-149196.65491507467,-34110.838671674384,2662.046474210198,354067.3306960864,9012.089427632774,-4246.988861267828,3959.632726823703,126363.85353243173,28890.57415013367,47092969.969070844,1198659.181404059,-564873.688034034,526653.6868178782,16807111.652689543,3842610.7773531955,30509.518386882002,-14377.751773571696,13404.93660814238,427792.06129090424,97806.12035855153,6775.582080355818,-6317.138430320271,-201598.9892056036,-46091.586980145854,5889.713603134979,187958.57051407176,42972.977372807254,5998326.338124262,1371397.6505457072,313542.71340135357
12,-0.01152455252489698,2.182449789520774,-3.181402047168025,-78.79146904411468,-3344.8649235674034,114.06104746113542,-115.98046012457037,-290.8884274829998,-2929.965142540246,4.763087083779271,-6.943250228222816,-171.95842503136066,-7299.9997484151,248.93250902407402,-253.12153078739115,-634.8493873343019,-6394.501808640164,10.1213189857249,250.6673409163225,10641.360115337857,-362.87404989498543,368.9804732717977,925.4330386919032,9321.397102608491,6208.095594129682,263546.8210820061,-8987.037490173347,9138.270833627263,22919.526529317976,230856.25782879483,11188121.356911572,-381518.79679810867,387938.9728898833,972982.4977595663,9800337.632558035,13009.922547931386,-13228.852766832944,-33179.03873303349,-334194.8931827554,13451.467130707058,33737.37366439104,339818.70538077014,84616.07724353245,852292.9528935355,8584695.736500883
13,-0.011160766946731293,2.182449789520774,-1.1834975318735235,-78.79146904411468,-3344.8649235674034,114.06104746113542,-115.98046012457037,-290.8884274829998,-2929.965142540246,4.763087083779271,-2.582923939335727,-171.95842503136066,-7299.9997484151,248.93250902407402,-253.12153078739115,-634.8493873343019,-6394.501808640164,1.4006664079507216,93.24950914639885,3958.6393814923435,-134.99096815316258,137.26258830298465,344.2657359767007,3467.6065146718374,6208.095594129682,263546.8210820061,-8987.037490173347,9138.270833627263,22919.526529317976,230856.25782879483,11188121.356911572,-381518.79679810867,387938.9728898833,972982.4977595663,9800337.632558035,13009.922547931386,-13228.852766832944,-33179.03873303349,-334194.8931827554,13451.467130707058,33737.37366439104,339818.70538077014,84616.07724353245,852292.9528935355,8584695.736500883
14,-0.01595877111140953,2.182449789520774,-3.181402047168025,-78.79146904411468,-3344.8649235674034,114.06104746113542,-112.14163479770046,-290.8884274829998,-2929.965142540246,4.763087083779271,-6.943250228222816,-171.95842503136066,-7299.9997484151,248.93250902407402,-244.7434872607569,-634.8493873343019,-6394.501808640164,10.1213189857249,250.6673409163225,10641.360115337857,-362.87404989498543,356.76762651817324,925.4330386919032,9321.397102608491,6208.095594129682,263546.8210820061,-8987.037490173347,8835.804146719429,22919.526529317976,230856.25782879483,11188121.356911572,-381518.79679810867,375098.620706334,972982.4977595663,9800337.632558035,13009.922547931386,-12790.992329029827,-33179.03873303349,-334194.8931827554,12575.746255100823,32620.70380167594,328571.08098474063,84616.07724353245,852292.9528935355,8584695.736500883
15,-0.01559085520702519,2.182449789520774,-1.1834975318735235,-78.79146904411468,-3344.8649235674034,114.06104746113542,-112.14163479770046,-290.8884274829998,-2929.965142540246,4.763087083779271,-2.582923939335727,-171.95842503136066,-7299.9997484151,248.93250902407402,-244.7434872607569,-634.8493873343019,-6394.501808640164,1.4006664079507216,93.24950914639885,3958.6393814923435,-134.99096815316258,132.71934800334054,344.2657359767007,3467.6065146718374,6208.095594129682,263546.8210820061,-8987.037490173347,8835.804146719429,22919.526529317976,230856.25782879483,11188121.356911572,-381518.79679810867,375098.620706334,972982.4977595663,9800337.632558035,13009.922547931386,-12790.992329029827,-33179.03873303349,-334194.8931827554,12575.746255100823,32620.70380167594,328571.08098474063,84616.07724353245,852292.9528935355,8584695.736500883
16,-0.008012487287033021,13.344273367624197,-19.04982951520273,-2570.3111458377048,-2241.863569501323,102.5997668282761,-109.61124498085364,-3881.583228053004,-1913.0617855916366,178.06963170988442,-254.20613265750117,-34298.93456990972,-29916.040324343423,1369.1193360110174,-1462.6824171901367,-51796.90769432446,-25528.41943609007,362.8960045582891,48963.98912923366,42707.11879534405,-1954.508066378212,2088.075529834383,73943.49874348001,36443.50086757,6606499.386417535,5762286.920136753,-263713.3242390677,281735.0046834353,9976876.634561334,4917164.030182365,5025952.264257214,-230014.6794916425,245733.45693026052,8701980.030959375,4288823.523323041,10526.712153216626,-11246.088176792633,-398249.5341227855,-196279.69312978745,12014.625026252712,425465.1701236905,209693.0840439942,15066688.356302379,7425708.541181629,3659805.3954910613
17,-0.00610431353253349,13.344273367624197,-7.638717220045662,-2570.3111458377048,-2241.863569501323,102.5997668282761,-109.61124498085364,-3881.583228053004,-1913.0617855916366,178.06963170988442,-101.93313076226768,-34298.93456990972,-29916.040324343423,1369.1193360110174,-1462.6824171901367,-51796.90769432446,-25528.41943609007,58.35000076782213,19633.880010585774,17124.961853342793,-783.7306056438224,837.2893045458903,29650.31664516891,14613.338004610137,6606499.386417535,5762286.920136753,-263713.3242390677,281735.0046834353,9976876.634561334,4917164.030182365,5025952.264257214,-230014.6794916425,245733.45693026052,8701980.030959375,4288823.523323041,10526.712153216626,-11246.088176792633,-398249.5341227855,-196279.69312978745,12014.625026252712,425465.1701236905,209693.0840439942,15066688.356302379,7425708.541181629,3659805.3954910613
18,-0.013927147877670909,13.344273367624197,-19.04982951520273,-2570.3111458377048,-2241.863569501323,102.5997668282761,-95.58828867569856,-3881.583228053004,-1913.0617855916366,178.06963170988442,-254.20613265750117,-34298.93456990972,-29916.040324343423,1369.1193360110174,-1275.556254831898,-51796.90769432446,-25528.41943609007,362.8960045582891,48963.98912923366,42707.11879534405,-1954.508066378212,1820.9406029220415,73943.49874348001,36443.50086757,6606499.386417535,5762286.920136753,-263713.3242390677,245691.64379470007,9976876.634561334,4917164.030182365,5025952.264257214,-230014.6794916425,214295.90205302447,8701980.030959375,4288823.523323041,10526.712153216626,-9807.336129640618,-398249.5341227855,-196279.69312978745,9137.120931948682,371033.8981218804,182866.3022155807,15066688.356302379,7425708.541181629,3659805.3954910613
19,-0.011989342819522297,13.344273367624197,-7.638717220045662,-2570.3111458377048,-2241.863569501323,102.5997668282761,-95.58828867569856,-3881.583228053004,-1913.0617855916366,178.06963170988442,-101.93313076226768,-34298.93456990972,-29916.040324343423,1369.1193360110174,-1275.556254831898,-51796.90769432446,-25528.41943609007,58.35000076782213,19633.880010585774,17124.961853342793,-783.7306056438224,730.1719067417544,29650.31664516891,14613.338004610137,6606499.386417535,5762286.920136753,-263713.3242390677,245691.64379470007,9976876.634561334,4917164.030182365,5025952.264257214,-230014.6794916425,214295.90205302447,8701980.030959375,4288823.523323041,10526.712153216626,-9807.336129640618,-398249.5341227855,-196279.69312978745,9137.120931948682,371033.8981218804,182866.3022155807,15066688.356302379,7425708.541181629,3659805.3954910613
20,-0.023364579081988968,133.7469057667485,-135.49451345952622,-241.14464818230954,-5444.714375465395,74.6259408062629,-96.79853585307183,-38817.07287156854,-1197.1660866878574,17888.234802179508,-18121.971923582692,-32252.350536595077,-728213.7005022313,9980.988672770198,-12946.504653100024,-5191663.387494688,-160117.25978338794,18358.763177633733,32673.776778830656,737728.9252297719,-10111.405541003996,13115.670519006471,5259500.402656154,162209.43644601622,58150.741346969844,1312963.732524766,-17995.646241000126,23342.44887285168,9360529.381081467,288690.19479013566,29644914.63039953,-406316.9326904893,527040.3796832226,211347874.67731705,6518227.402009029,5569.031041219855,-7223.681806704256,-2896760.5823860676,-89339.64552043345,9369.956543298431,3757435.820069829,115883.92436433626,1506765146.3166623,46470483.2263331,1433206.6391155184
21,-0.022945678076580434,133.7469057667485,-131.9992980739708,-241.14464818230954,-5444.714375465395,74.6259408062629,-96.79853585307183,-38817.07287156854,-1197.1660866878574,17888.234802179508,-17654.497680776323,-32252.350536595077,-728213.7005022313,9980.988672770198,-12946.504653100024,-5191663.387494688,-160117.25978338794,17423.814692020995,31830.924294359498,718698.4757746905,-9850.571804536397,12777.338787193577,5123826.372333221,158025.08312075966,58150.741346969844,1312963.732524766,-17995.646241000126,23342.44887285168,9360529.381081467,288690.19479013566,29644914.63039953,-406316.9326904893,527040.3796832226,211347874.67731705,6518227.402009029,5569.031041219855,-7223.681806704256,-2896760.5823860676,-89339.64552043345,9369.956543298431,3757435.820069829,115883.92436433626,1506765146.3166623,46470483.2263331,1433206.6391155184
