,lam1,lam2,lam3,lam4,lam5,lam6,lam7,lam8,lam11,lam12,lam13,lam14,lam15,lam16,lam17,lam18,lam22,lam23,lam24,lam25,lam26,lam27,lam28,lam33,lam34,lam35,lam36,lam37,lam38,lam44,lam45,lam46,lam47,lam48,lam55,lam56,lam57,lam58,lam66,lam67,lam68,lam77,lam78,lam88
90,0.011760509904414376,0.00031047611174014867,5.145223083181288e-06,0.00011760509904414373,-0.0038997624813006237,-0.007523805587007433,-4.874703101625779e-08,-3.899762481300624e-05,-0.002278672602326554,-4.1538043661206006e-05,-1.9938385270357346e-06,-4.557345204653108e-05,0.0009234556867994496,0.0020769021830603003,1.154319608499312e-08,9.234556867994496e-06,-6.050693220945715e-07,-1.8172894101777625e-08,-4.1538043661206e-07,1.1640548854550747e-05,3.025346610472857e-05,1.4550686068188432e-10,1.1640548854550747e-07,-4.361521777890669e-10,-1.9938385270357346e-08,4.040118629747592e-07,9.086447050888812e-07,5.05014828718449e-12,4.040118629747592e-09,-2.278672602326554e-07,9.234556867994496e-06,2.0769021830603e-05,1.1543196084993118e-10,9.234556867994496e-08,-0.00019696347418384592,-0.0005820274427275373,-4.9240868545961475e-09,-3.939269483676918e-06,-0.0015126733052364283,-7.275343034094216e-09,-5.8202744272753735e-06,-3.0775542841225925e-14,-4.924086854596147e-11,-1.969634741838459e-08
91,0.011273460164397276,0.00030340134209861486,4.932138821923808e-06,0.00011273460164397274,-0.003763358900723019,-0.0071700671049307425,-4.704198625903773e-08,-3.763358900723019e-05,-0.002039278160958317,-3.754389394055379e-05,-1.784368390838527e-06,-4.078556321916633e-05,0.0008454701900549704,0.0018771946970276897,1.0568377375687129e-08,8.454701900549703e-06,-5.437729215807849e-07,-1.6425453598992284e-08,-3.7543893940553793e-07,1.050771486032995e-05,2.718864607903924e-05,1.3134643575412434e-10,1.0507714860329948e-07,-3.903305854959277e-10,-1.7843683908385267e-08,3.698932081490495e-07,8.212726799496141e-07,4.623665101863119e-12,3.698932081490495e-09,-2.0392781609583166e-07,8.454701900549703e-06,1.8771946970276896e-05,1.0568377375687129e-10,8.454701900549704e-08,-0.00017701013733581965,-0.0005253857430164974,-4.425253433395491e-09,-3.5402027467163934e-06,-0.001359432303951962,-6.567321787706217e-09,-5.253857430164974e-06,-2.765783395872182e-14,-4.425253433395491e-11,-1.7701013733581965e-08
92,0.0008637076601740862,0.00013136994881910626,3.778721013261627e-07,8.637076601740862e-06,0.00161601839325333,0.0014315025590446871,2.0200229915666623e-08,1.6160183932533302e-05,-4.297105287461898e-06,-3.1165768713257114e-07,-3.759967126529161e-09,-8.594210574923796e-08,1.8632089294698176e-05,1.5582884356628554e-05,2.3290111618372714e-10,1.8632089294698175e-07,4.604737960180082e-09,-1.3635023812049984e-10,-3.116576871325711e-09,-1.0163474420815127e-07,-2.302368980090041e-07,-1.2704343026018909e-12,-1.0163474420815128e-09,-8.224928089282539e-13,-3.7599671265291604e-11,8.151539066430451e-09,6.817511906024992e-09,1.0189423833038063e-13,8.15153906643045e-11,-4.297105287461898e-10,1.8632089294698172e-07,1.5582884356628554e-07,2.3290111618372715e-12,1.863208929469817e-09,-3.1972703849158184e-06,5.0817372104075635e-06,-7.993175962289546e-11,-6.394540769831637e-08,1.1511844900450203e-05,6.352171513009454e-11,5.081737210407563e-08,-4.995734976430966e-16,-7.993175962289546e-13,-3.1972703849158186e-10
93,0.000859679700448071,0.0001314294205649269,3.7610986894603103e-07,8.59679700448071e-06,0.0016147044522083927,0.0014285289717536553,2.0183805652604907e-08,1.6147044522083926e-05,-4.269351882749705e-06,-3.113301122133943e-07,-3.735682897405992e-09,-8.538703765499411e-08,1.8628856384889132e-05,1.5566505610669712e-05,2.3286070481111413e-10,1.862885638488913e-07,4.593515124749245e-09,-1.3620692409335997e-10,-3.1133011221339424e-09,-1.0158701122766893e-07,-2.2967575623746223e-07,-1.2698376403458616e-12,-1.0158701122766893e-09,-8.171806338075607e-13,-3.735682897405992e-11,8.150124668388994e-09,6.810346204667998e-09,1.0187655835486242e-13,8.150124668388995e-11,-4.269351882749705e-10,1.8628856384889127e-07,1.556650561066971e-07,2.3286070481111408e-12,1.8628856384889126e-09,-3.189477880832395e-06,5.0793505613834465e-06,-7.973694702080988e-11,-6.37895576166479e-08,1.148378781187311e-05,6.349188201729307e-11,5.079350561383446e-08,-4.983559188800617e-16,-7.973694702080988e-13,-3.1894778808323945e-10
94,0.0022723114393810714,0.00010378679429858635,9.941362547292187e-07,2.272311439381071e-05,0.0020126925883413734,0.002810660285070683,2.5158657354267166e-08,2.0126925883413734e-05,-1.8960796384267425e-05,-3.3562742595850235e-07,-1.6590696836233997e-08,-3.7921592768534846e-07,1.7392417095106272e-05,1.6781371297925115e-05,2.1740521368882837e-10,1.739241709510627e-07,8.896073540568907e-09,-1.4683699885684475e-10,-3.356274259585023e-09,-7.300141495956673e-08,-4.4480367702844534e-07,-9.12517686994584e-13,-7.300141495956673e-10,-3.629214932926186e-12,-1.6590696836233993e-10,7.609182479108992e-09,7.341849942842237e-09,9.511478098886238e-14,7.609182479108992e-11,-1.896079638426742e-09,1.7392417095106267e-07,1.6781371297925115e-07,2.1740521368882834e-12,1.7392417095106268e-09,-6.176931829619644e-06,3.650070747978336e-06,-1.544232957404911e-10,-1.2353863659239288e-07,2.2240183851422263e-05,4.56258843497292e-11,3.650070747978336e-08,-9.651455983780692e-16,-1.5442329574049108e-12,-6.176931829619644e-10
95,0.0022679690591283865,0.00010390174931606698,9.92236463368669e-07,2.2679690591283863e-05,0.002011746762776679,0.0028049125341966514,2.5146834534708484e-08,2.0117467627766788e-05,-1.8900659198614374e-05,-3.359899580627716e-07,-1.653807679878758e-08,-3.780131839722875e-07,1.7403140132027373e-05,1.679949790313858e-05,2.1753925165034216e-10,1.7403140132027375e-07,8.883537825392586e-09,-1.4699560665246253e-10,-3.3598995806277153e-09,-7.328528410988633e-08,-4.4417689126962927e-07,-9.160660513735791e-13,-7.328528410988633e-10,-3.617704299734782e-12,-1.6538076798787576e-10,7.613873807761976e-09,7.3497803326231265e-09,9.517342259702469e-14,7.613873807761975e-11,-1.8900659198614372e-09,1.7403140132027372e-07,1.6799497903138577e-07,2.175392516503421e-12,1.740314013202737e-09,-6.1682277358723796e-06,3.664264205494316e-06,-1.5420569339680947e-10,-1.233645547174476e-07,2.220884456348146e-05,4.580330256867895e-11,3.664264205494316e-08,-9.637855837300592e-16,-1.542056933968095e-12,-6.16822773587238e-10
96,0.0006986156527576142,9.340734436180023e-05,3.056443480814562e-07,6.986156527576142e-06,0.0036350712348207134,0.003329632781909988,4.5438390435258916e-08,3.635071234820714e-05,-3.6777975294077066e-06,-2.144567460151115e-07,-3.218072838231743e-09,-7.355595058815413e-08,1.4643447816330117e-05,1.0722837300755575e-05,1.8304309770412645e-10,1.4643447816330116e-07,8.399364763441276e-09,-9.382482638161126e-11,-2.1445674601511148e-09,-6.581043671697106e-08,-4.199682381720637e-07,-8.226304589621382e-13,-6.581043671697106e-10,-7.039534333631937e-13,-3.218072838231743e-11,6.406508419644425e-09,4.691241319080563e-09,8.008135524555531e-14,6.406508419644425e-11,-3.6777975294077066e-10,1.4643447816330114e-07,1.0722837300755572e-07,1.830430977041264e-12,1.4643447816330114e-09,-1.7842879171690716e-05,3.2905218358485527e-06,-4.460719792922679e-10,-3.5685758343381433e-07,2.0998411908603185e-05,4.1131522948106906e-11,3.2905218358485525e-08,-2.787949870576674e-15,-4.4607197929226785e-12,-1.7842879171690714e-09
97,0.0006946090387129104,9.356406223444671e-05,3.0389145443689825e-07,6.946090387129103e-06,0.0036338359375165264,0.0033217968882776647,4.542294921895658e-08,3.6338359375165264e-05,-3.6517057059702283e-06,-2.1479677655237276e-07,-3.1952424927239495e-09,-7.303411411940456e-08,1.4661957732047e-05,1.0739838827618636e-05,1.8327447165058748e-10,1.4661957732047e-07,8.390804666739724e-09,-9.397358974166306e-11,-2.147967765523727e-09,-6.653444854967665e-08,-4.195402333369862e-07,-8.316806068709581e-13,-6.653444854967665e-10,-6.989592952833639e-13,-3.1952424927239495e-11,6.414606507770562e-09,4.698679487083153e-09,8.018258134713202e-14,6.414606507770562e-11,-3.651705705970228e-10,1.4661957732047e-07,1.0739838827618635e-07,1.8327447165058746e-12,1.4661957732046999e-09,-1.7824694847584616e-05,3.326722427483832e-06,-4.4561737118961536e-10,-3.564938969516923e-07,2.0977011666849306e-05,4.15840303435479e-11,3.3267224274838324e-08,-2.785108569935096e-15,-4.4561737118961534e-12,-1.7824694847584614e-09
98,0.0009282826804704269,8.363102993581843e-05,4.061236727058117e-07,9.282826804704268e-06,0.0036834216439617707,0.0038184485032090793,4.604277054952213e-08,3.683421643961771e-05,-5.243572384928774e-06,-1.8770214949332864e-07,-4.588125836812677e-09,-1.0487144769857547e-07,1.3528633636099358e-05,9.385107474666432e-06,1.6910792045124195e-10,1.3528633636099357e-07,8.739004666835167e-09,-8.211969040333126e-11,-1.877021494933286e-09,-1.8300327318086554e-08,-4.369502333417583e-07,-2.287540914760819e-13,-1.8300327318086556e-10,-1.003652526802773e-12,-4.588125836812677e-11,5.918777215793469e-09,4.105984520166563e-09,7.398471519741836e-14,5.918777215793469e-11,-5.243572384928774e-10,1.3528633636099357e-07,9.385107474666431e-08,1.6910792045124195e-12,1.3528633636099356e-09,-1.8564380610051753e-05,9.150163659043277e-07,-4.641095152512938e-10,-3.7128761220103507e-07,2.1847511667087913e-05,1.1437704573804096e-11,9.150163659043279e-09,-2.9006844703205864e-15,-4.6410951525129385e-12,-1.8564380610051753e-09
99,0.0009247737604182621,8.37941448667679e-05,4.0458852018298964e-07,9.24773760418262e-06,0.0036830723765622136,0.003810292756661605,4.603840470702767e-08,3.683072376562213e-05,-5.218816676778405e-06,-1.88230365985723e-07,-4.566464592181104e-09,-1.043763335355681e-07,1.3546240521223869e-05,9.41151829928615e-06,1.6932800651529836e-10,1.354624052122387e-07,8.736518967135171e-09,-8.23507851187538e-11,-1.8823036598572296e-09,-1.9118797454721504e-08,-4.3682594835675847e-07,-2.389849681840188e-13,-1.9118797454721505e-10,-9.989141295396165e-13,-4.566464592181104e-11,5.926480228035442e-09,4.11753925593769e-09,7.408100285044303e-14,5.926480228035443e-11,-5.218816676778405e-10,1.354624052122387e-07,9.411518299286148e-08,1.6932800651529836e-12,1.354624052122387e-09,-1.8559100206038677e-05,9.559398727360753e-07,-4.6397750515096686e-10,-3.7118200412077354e-07,2.184129741783792e-05,1.194924840920094e-11,9.559398727360754e-09,-2.8998594071935428e-15,-4.639775051509668e-12,-1.8559100206038676e-09
100,-6.900624200779007e-05,6.219713253085095e-05,-3.0190230878408154e-08,-6.900624200779006e-07,0.007766026142312365,0.004890143373457453,9.707532677890454e-08,7.766026142312364e-05,4.231414794080907e-07,-1.9730308293655523e-07,3.7024879448207936e-10,8.462829588161814e-09,1.4316867003459121e-05,9.865154146827762e-06,1.78960837543239e-10,1.431686700345912e-07,1.191343425017478e-08,-8.63200987847429e-11,-1.973030829365552e-09,2.707720471136017e-07,-5.95671712508739e-07,3.384650588920021e-12,2.7077204711360172e-09,8.099192379295486e-14,3.7024879448207935e-12,6.263629314013364e-09,4.316004939237145e-09,7.829536642516705e-14,6.263629314013364e-11,4.231414794080907e-11,1.4316867003459118e-07,9.865154146827759e-08,1.7896083754323896e-12,1.4316867003459119e-09,-0.0001181170842357665,-1.3538602355680087e-05,-2.9529271058941623e-09,-2.3623416847153297e-06,2.9783585625436944e-05,-1.6923252944600108e-10,-1.3538602355680086e-07,-1.8455794411838512e-14,-2.952927105894162e-11,-1.1811708423576649e-08
101,-6.92944100128461e-05,6.22145306583557e-05,-3.031630438062016e-08,-6.929441001284609e-07,0.007766421368808487,0.004889273467082215,9.708026711010607e-08,7.766421368808487e-05,4.248910205193377e-07,-1.9737533112003954e-07,3.7177964295442045e-10,8.497820410386753e-09,1.4320793835828234e-05,9.868766556001976e-06,1.790099229478529e-10,1.4320793835828234e-07,1.1915253228536643e-08,-8.635170736501729e-11,-1.973753311200395e-09,2.705349648260653e-07,-5.957626614268321e-07,3.3816870603258166e-12,2.7053496482606533e-09,8.132679689627947e-14,3.7177964295442045e-12,6.265347303174852e-09,4.317585368250865e-09,7.831684128968564e-14,6.265347303174852e-11,4.248910205193377e-11,1.4320793835828232e-07,9.868766556001977e-08,1.7900992294785287e-12,1.432079383582823e-09,-0.00011813511870138568,-1.3526748241303266e-05,-2.9533779675346418e-09,-2.362702374027714e-06,2.9788133071341605e-05,-1.6908435301629083e-10,-1.3526748241303266e-07,-1.8458612297091512e-14,-2.953377967534642e-11,-1.1813511870138569e-08
102,0.00014633075053428152,4.7866749295264993e-05,6.401970335874816e-08,1.463307505342815e-06,0.007294945410458269,0.005606662535236751,9.118681763072836e-08,7.29494541045827e-05,-9.008296745634478e-07,-1.3224363612652915e-07,-7.882259652430169e-10,-1.8016593491268956e-08,1.1885348302621283e-05,6.612181806326457e-06,1.4856685378276602e-10,1.1885348302621283e-07,9.874305662742104e-09,-5.7856590805356496e-11,-1.3224363612652914e-09,4.312359198805024e-07,-4.937152831371052e-07,5.39044899850628e-12,4.312359198805025e-09,-1.724244298969099e-13,-7.882259652430166e-12,5.19983988239681e-09,2.8928295402678248e-09,6.499799852996013e-14,5.199839882396811e-11,-9.008296745634478e-11,1.1885348302621281e-07,6.612181806326456e-08,1.48566853782766e-12,1.1885348302621282e-09,-9.789991443640228e-05,-2.1561795994025118e-05,-2.4474978609100567e-09,-1.9579982887280454e-06,2.4685764156855257e-05,-2.69522449925314e-10,-2.1561795994025118e-07,-1.5296861630687855e-14,-2.447497860910057e-11,-9.789991443640227e-09
103,0.00014613758897232608,4.7881170288556007e-05,6.393519517539265e-08,1.4613758897232607e-06,0.007295575043238961,0.0056059414855722,9.119468804048701e-08,7.29557504323896e-05,-8.996662627240566e-07,-1.3231279840635396e-07,-7.872079798835494e-10,-1.799332525448113e-08,1.1886943888371869e-05,6.6156399203176964e-06,1.4858679860464837e-10,1.188694388837187e-07,9.876862661927673e-09,-5.7886849302779844e-11,-1.323127984063539e-09,4.311167971588507e-07,-4.938431330963837e-07,5.388959964485633e-12,4.311167971588507e-09,-1.7220174559952643e-13,-7.872079798835494e-12,5.200537951162692e-09,2.894342465138992e-09,6.500672438953365e-14,5.2005379511626923e-11,-8.996662627240566e-11,1.1886943888371869e-07,6.615639920317695e-08,1.4858679860464836e-12,1.1886943888371868e-09,-9.79252660925117e-05,-2.1555839857942533e-05,-2.448131652312792e-09,-1.958505321850234e-06,2.469215665481918e-05,-2.6944799822428163e-10,-2.1555839857942532e-07,-1.5300822826954953e-14,-2.4481316523127924e-11,-9.79252660925117e-09
104,0.0011502452660391552,0.00012516823474244772,5.032323038921303e-07,1.150245266039155e-05,0.0017899408873373684,0.0017415882628776154,2.23742610917171e-08,1.7899408873373682e-05,-3.664700741624791e-06,-1.8472269312269167e-07,-3.2066131489216916e-09,-7.329401483249582e-08,1.0456301035609072e-05,9.236134656134583e-06,1.307037629451134e-10,1.0456301035609072e-07,3.193036850139565e-09,-8.081617824117759e-11,-1.8472269312269163e-09,-5.9211508425491096e-08,-1.5965184250697824e-07,-7.401438553186387e-13,-5.921150842549109e-10,-7.014466263266201e-13,-3.206613148921692e-11,4.5746317030789686e-09,4.0408089120588796e-09,5.71828962884871e-14,4.574631703078968e-11,-3.6647007416247906e-10,1.0456301035609071e-07,9.236134656134581e-08,1.3070376294511339e-12,1.0456301035609071e-09,-2.346452114766976e-06,2.9605754212745545e-06,-5.86613028691744e-11,-4.692904229533952e-08,7.982592125348911e-06,3.700719276593193e-11,2.9605754212745548e-08,-3.6663314293234e-16,-5.86613028691744e-13,-2.346452114766976e-10
105,0.0011494813025161239,0.00012518143843279043,5.028980698508042e-07,1.1494813025161238e-05,0.0017896959862527635,0.0017409280783604797,2.2371199828159544e-08,1.7896959862527636e-05,-3.6611226099246404e-06,-1.84698734694776e-07,-3.2034822836840602e-09,-7.32224521984928e-08,1.0456364826031711e-05,9.234936734738798e-06,1.3070456032539638e-10,1.045636482603171e-07,3.1917264082015018e-09,-8.080569642896449e-11,-1.8469873469477596e-09,-5.921261092478057e-08,-1.5958632041007507e-07,-7.401576365597571e-13,-5.921261092478057e-10,-7.007617495558881e-13,-3.20348228368406e-11,4.574659611388873e-09,4.040284821448224e-09,5.71832451423609e-14,4.5746596113888724e-11,-3.6611226099246404e-10,1.045636482603171e-07,9.234936734738798e-08,1.3070456032539636e-12,1.045636482603171e-09,-2.3454891164048637e-06,2.960630546239028e-06,-5.863722791012159e-11,-4.690978232809728e-08,7.979316020503753e-06,3.700788182798785e-11,2.9606305462390285e-08,-3.664826744382599e-16,-5.863722791012159e-13,-2.3454891164048634e-10
106,0.0014161476071547963,0.00012033501702857486,6.195645781302234e-07,1.4161476071547963e-05,0.0018728523079802805,0.001983249148571258,2.3410653849753503e-08,1.8728523079802804e-05,-5.00941913802685e-06,-1.9131182001774052e-07,-4.383241745773494e-09,-1.0018838276053699e-07,1.0384293323969976e-05,9.565591000887026e-06,1.298036665496247e-10,1.0384293323969976e-07,3.657618928269639e-09,-8.369892125776147e-11,-1.9131182001774054e-09,-5.78875188497386e-08,-1.8288094641348194e-07,-7.235939856217325e-13,-5.78875188497386e-10,-9.588341318879516e-13,-4.3832417457734924e-11,4.543128329236864e-09,4.184946062888074e-09,5.67891041154608e-14,4.5431283292368644e-11,-5.009419138026849e-10,1.0384293323969977e-07,9.565591000887026e-08,1.298036665496247e-12,1.0384293323969976e-09,-2.6878573821892732e-06,2.89437594248693e-06,-6.719643455473183e-11,-5.3757147643785466e-08,9.144047320674095e-06,3.617969928108662e-11,2.89437594248693e-08,-4.199777159670739e-16,-6.719643455473182e-13,-2.687857382189273e-10
107,0.0014153563703364716,0.00012035014203974334,6.192184120222063e-07,1.4153563703364714e-05,0.0018726128709238316,0.0019824928980128336,2.3407660886547896e-08,1.872612870923832e-05,-5.0051221172470865e-06,-1.9129785294755433e-07,-4.379481852591201e-09,-1.0010244234494173e-07,1.0384654333087343e-05,9.564892647377716e-06,1.2980817916359177e-10,1.0384654333087344e-07,3.656216269532968e-09,-8.369281066455501e-11,-1.912978529475543e-09,-5.789441977642269e-08,-1.828108134766484e-07,-7.236802472052836e-13,-5.789441977642269e-10,-9.58011655254325e-13,-4.3794818525912006e-11,4.5432862707257125e-09,4.18464053322775e-09,5.67910783840714e-14,4.543286270725712e-11,-5.005122117247087e-10,1.0384654333087342e-07,9.564892647377715e-08,1.2980817916359177e-12,1.0384654333087342e-09,-2.6868266168979755e-06,2.8947209888211344e-06,-6.717066542244939e-11,-5.373653233795951e-08,9.140540673832419e-06,3.618401236026418e-11,2.8947209888211343e-08,-4.1981665889030867e-16,-6.717066542244938e-13,-2.6868266168979755e-10
108,0.0027757155788529545,0.00016133957578770856,1.2143755657481674e-06,2.7757155788529543e-05,-5.400907968569226e-05,-6.697878938542612e-05,-6.751134960711532e-10,-5.400907968569226e-07,-2.3577978642595477e-05,-6.878824461951045e-07,-2.0630731312271042e-08,-4.715595728519095e-07,2.762841152834378e-05,3.439412230975522e-05,3.453551441042972e-10,2.762841152834378e-07,-3.072202855382859e-10,-3.009485702103582e-10,-6.8788244619510445e-09,6.244682589758384e-09,1.5361014276914293e-08,7.80585323719798e-14,6.244682589758384e-11,-4.51297247455929e-12,-2.0630731312271039e-10,1.2087430043650401e-08,1.5047428510517907e-08,1.5109287554563e-13,1.2087430043650403e-10,-2.3577978642595474e-09,2.7628411528343775e-07,3.4394122309755224e-07,3.4535514410429717e-12,2.7628411528343777e-09,-4.146438635017833e-09,-3.122341294879192e-07,-1.0366096587544582e-13,-8.292877270035665e-11,-7.680507138457146e-07,-3.90292661859899e-12,-3.1223412948791922e-09,-6.478810367215364e-19,-1.036609658754458e-15,-4.1464386350178327e-13
109,0.0027724352870682704,0.00016133811114643303,1.212940438092368e-06,2.77243528706827e-05,-5.397930085892519e-05,-6.690555732165127e-05,-6.747412607365648e-10,-5.397930085892519e-07,-2.3524209442525484e-05,-6.871150047582238e-07,-2.0583683262209798e-08,-4.7048418885050966e-07,2.7612741450148822e-05,3.435575023791119e-05,3.4515926812686024e-10,2.761274145014882e-07,-3.067123922522008e-10,-3.006128145817229e-10,-6.871150047582237e-09,6.237685942851373e-09,1.533561961261004e-08,7.797107428564216e-14,6.237685942851373e-11,-4.502680713608393e-12,-2.0583683262209797e-10,1.2080574384440108e-08,1.5030640729086142e-08,1.5100717980550134e-13,1.208057438444011e-10,-2.3524209442525484e-09,2.761274145014882e-07,3.435575023791118e-07,3.4515926812686022e-12,2.761274145014882e-09,-4.139583787069887e-09,-3.118842971425686e-07,-1.0348959467674717e-13,-8.279167574139774e-11,-7.667809806305019e-07,-3.898553714282107e-12,-3.118842971425686e-09,-6.468099667296698e-19,-1.0348959467674717e-15,-4.1395837870698867e-13
110,0.0038135653871933096,0.00016184238204793725,1.6684348568970727e-06,3.813565387193309e-05,-6.343787904834294e-05,-9.211910239686016e-05,-7.929734881042867e-10,-6.343787904834294e-07,-4.465741842008001e-05,-9.534646860425439e-07,-3.907524111757001e-08,-8.931483684016002e-07,3.263053879785049e-05,4.7673234302127195e-05,4.078817349731311e-10,3.263053879785049e-07,-4.978465721818738e-10,-4.171408001436129e-10,-9.534646860425438e-09,8.668630305573241e-09,2.4892328609093687e-08,1.0835787881966552e-13,8.668630305573242e-11,-8.54770899446844e-12,-3.907524111757001e-10,1.4275860724059589e-08,2.0857040007180645e-08,1.7844825905074486e-13,1.4275860724059588e-10,-4.4657418420080015e-09,3.263053879785049e-07,4.767323430212719e-07,4.078817349731311e-12,3.2630538797850494e-09,-6.719251163995364e-09,-4.3343151527866206e-07,-1.679812790998841e-13,-1.3438502327990729e-10,-1.2446164304546843e-06,-5.417893940983276e-12,-4.334315152786621e-09,-1.0498829943742755e-18,-1.6798127909988411e-15,-6.719251163995365e-13
111,0.0038090190953300835,0.0001618400089721979,1.6664458542069115e-06,3.809019095330083e-05,-6.339654558745084e-05,-9.200044860989554e-05,-7.924568198431355e-10,-6.339654558745085e-07,-4.454622423290156e-05,-9.522011960189251e-07,-3.8977946203788864e-08,-8.909244846580312e-07,3.2608423839821045e-05,4.761005980094625e-05,4.0760529799776306e-10,3.260842383982105e-07,-4.968740782652283e-10,-4.165880232582797e-10,-9.52201196018925e-09,8.657086728480474e-09,2.4843703913261413e-08,1.0821358410600593e-13,8.657086728480474e-11,-8.526425732078812e-12,-3.897794620378886e-10,1.4266185429921705e-08,2.0829401162913986e-08,1.783273178740213e-13,1.4266185429921705e-10,-4.454622423290156e-09,3.260842383982104e-07,4.7610059800946245e-07,4.0760529799776295e-12,3.260842383982104e-09,-6.706125773068676e-09,-4.3285433642402366e-07,-1.676531443267169e-13,-1.3412251546137351e-10,-1.2421851956630704e-06,-5.4106792053002956e-12,-4.328543364240237e-09,-1.0478321520419805e-18,-1.676531443267169e-15,-6.706125773068676e-13
112,0.00024754126011286424,0.00010576228790624216,1.082993012993781e-07,2.475412601128642e-06,0.003641655687261857,0.0027118856046878925,4.552069609077321e-08,3.641655687261857e-05,-6.317078253789062e-07,-1.2997984250858766e-07,-5.52744347206543e-10,-1.2634156507578125e-08,9.2319084431939e-06,6.498992125429382e-06,1.1539885553992374e-10,9.2319084431939e-08,4.246111414141855e-09,-5.686618109750709e-11,-1.2997984250858766e-09,-6.944524234860493e-08,-2.1230557070709273e-07,-8.680655293575617e-13,-6.944524234860494e-10,-1.2091282595143126e-13,-5.527443472065429e-12,4.038959943897331e-09,2.8433090548753544e-09,5.048699929871663e-14,4.038959943897331e-11,-6.317078253789062e-11,9.231908443193899e-08,6.498992125429383e-08,1.1539885553992375e-12,9.231908443193899e-10,-9.816506308463346e-06,3.472262117430247e-06,-2.4541265771158363e-10,-1.9633012616926693e-07,1.0615278535354634e-05,4.3403276467878084e-11,3.472262117430247e-08,-1.5338291106973975e-15,-2.454126577115836e-12,-9.816506308463345e-10
113,0.0002436233692195561,0.00010589015265957518,1.0658522403355578e-07,2.4362336921955607e-06,0.003639558663073078,0.0027054923670212414,4.5494483288413476e-08,3.639558663073078e-05,-6.20645513871041e-07,-1.300047187235795e-07,-5.430648246371608e-10,-1.241291027742082e-08,9.24000747925063e-06,6.500235936178975e-06,1.1550009349063288e-10,9.240007479250631e-08,4.238780348824584e-09,-5.687706444156603e-11,-1.300047187235795e-09,-6.97095636433761e-08,-2.1193901744122921e-07,-8.713695455422012e-13,-6.97095636433761e-10,-1.1879543038937893e-13,-5.430648246371607e-12,4.042503272172151e-09,2.8438532220783013e-09,5.0531290902151885e-14,4.042503272172151e-11,-6.20645513871041e-11,9.240007479250631e-08,6.500235936178975e-08,1.1550009349063287e-12,9.240007479250631e-10,-9.799557754382767e-06,3.485478182168805e-06,-2.4498894385956914e-10,-1.9599115508765534e-07,1.0596950872061458e-05,4.356847727711006e-11,3.4854781821688044e-08,-1.531180899122307e-15,-2.4498894385956914e-12,-9.799557754382766e-10
114,0.0009824020932286811,7.546607843865465e-05,4.298009157875479e-07,9.82402093228681e-06,0.003840379845823587,0.004226696078067268,4.8004748072794836e-08,3.840379845823587e-05,-3.207373596008372e-06,-9.077845796150753e-08,-2.8064518965073256e-09,-6.414747192016744e-08,7.246092805438341e-06,4.538922898075376e-06,9.057616006797926e-11,7.246092805438341e-08,4.979861753397214e-09,-3.971557535815954e-11,-9.077845796150751e-10,1.3591978268233027e-08,-2.489930876698607e-07,1.6989972835291283e-13,1.3591978268233027e-10,-6.139113523609774e-13,-2.806451896507325e-11,3.170165602379274e-09,1.985778767907977e-09,3.962707002974092e-14,3.170165602379274e-11,-3.2073735960083717e-10,7.246092805438341e-08,4.538922898075375e-08,9.057616006797926e-13,7.246092805438341e-10,-1.1512850123217687e-05,-6.795989134116512e-07,-2.878212530804422e-10,-2.3025700246435376e-07,1.2449654383493031e-05,-8.49498641764564e-12,-6.7959891341165126e-09,-1.7988828317527634e-15,-2.8782125308044216e-12,-1.1512850123217688e-09
115,0.000979661238964926,7.561619215670959e-05,4.28601792047155e-07,9.796612389649259e-06,0.0038407827606766433,0.004219190392164521,4.800978450845804e-08,3.840782760676643e-05,-3.1966644985359677e-06,-9.110000091698718e-08,-2.7970814362189717e-09,-6.393328997071936e-08,7.254259101413762e-06,4.5550000458493585e-06,9.067823876767202e-11,7.254259101413762e-08,4.981429309886189e-09,-3.9856250401181885e-11,-9.110000091698716e-10,1.31447188646978e-08,-2.4907146549430944e-07,1.643089858087225e-13,1.31447188646978e-10,-6.118615641729e-13,-2.7970814362189713e-11,3.173738356868521e-09,1.992812520059094e-09,3.9671729460856505e-14,3.173738356868521e-11,-3.1966644985359673e-10,7.254259101413762e-08,4.5550000458493575e-08,9.067823876767202e-13,7.254259101413762e-10,-1.1516474128021626e-05,-6.572359432348898e-07,-2.8791185320054063e-10,-2.3032948256043252e-07,1.2453573274715472e-05,-8.215449290436123e-12,-6.572359432348899e-09,-1.799449082503379e-15,-2.8791185320054063e-12,-1.1516474128021625e-09
